"MessageId","LaunchTime","Title","Content","StudentId"
"300","0000-00-00 00:00:00"," and really they say we know more about the face o",""" Yes","142"
"301","0000-00-00 00:00:00"," there's some amazing creatures down there. 84% of",""" If you ever get a chance you should check this show","968"
"302","0000-00-00 00:00:00"," I agree.  It's always so quiet during tennis matc"," I read that and thought the same. I wonder how similar the Zebra Fish is to humans? Can we use that in medical research?","273"
"303","0000-00-00 00:00:00"," that's too funny.""",""" If we can i'm sure it will be preventative or medication. There's no money in cures. I didn't realize that we had already cloned a cat and named it Copy Cat","978"
"304","0000-00-00 00:00:00"," the scientist in that experiment had a sense of h",""" Yes","854"
"305","0000-00-00 00:00:00",""" I just admire Serena for speaking up for women's"," Sounds strange. I can't fathom why anyone would want a rat for a pet. I'm a little leery of guinea pigs and ferrets. anything with red eyes you can keep.  ","655"
"306","0000-00-00 00:00:00"," yep. A snake doesn't seem very warm or comforting",""" Haha","431"
"307","0000-00-00 00:00:00"," haha. Apparently Theodore Roosevelt had 20 pets i",""" Other people who like that stuff i guess","192"
"308","0000-00-00 00:00:00"," President of the United States",""" Well","232"
"309","0000-00-00 00:00:00"," Hi Do you know that disney has a new line of Mick"," Some animals just should be domesticated. That white patch if true is something to ponder. ","1263"
"31","0000-00-00 00:00:00"," The company moved to mobile android system the Ch"," True Did you know Jackson had a patent on a dancing device?","1017"
"310","0000-00-00 00:00:00"," interesting facts that will give me pause this we",""" Yes indeed","736"
"311","0000-00-00 00:00:00"," Wall e was given that name to remember walter dis"," You as well!!","152"
"312","0000-00-00 00:00:00",""" How adorable. I never knew that. We are really i"," Thanks.","225"
"313","0000-00-00 00:00:00"," do you know what the first cloned animal was?""",""" hey hows it going","1082"
"314","0000-00-00 00:00:00"," though. Its name was copy cat. That is funny!""",""" Was it a sheep? I heard the first cloned pet was a cat","166"
"315","0000-00-00 00:00:00"," what is also wild to me is that there are more do",""" haha ya I like that","619"
"316","0000-00-00 00:00:00"," that is weird and sad. Speaking of which",""" Wow","1332"
"317","0000-00-00 00:00:00"," poor tiger what happened to it? Why was it in a b",""" no that is really sad","99"
"318","0000-00-00 00:00:00",""" Oh boy"," I guess it was being smuggled to the USA from Mexico.","577"
"319","0000-00-00 00:00:00"," do you have any pets? I guess In Japan there are ",""" ya I don't like that that makes me mad","826"
"32","0000-00-00 00:00:00"," ok.  I recently read that they calculate the taff"," Yes it helped him smooth out his dance moves","475"
"320","0000-00-00 00:00:00"," I don't have any pets. Do you?""",""" They really love their pets huh? No","1155"
"321","0000-00-00 00:00:00"," we had lots of pets as kids though like iguanas a",""" no we used to have a dog but we were only watching her for a bit and the owner took her away","878"
"322","0000-00-00 00:00:00"," Colorado you cannot own a pet. You can be their g",""" In Boulder","1202"
"323","0000-00-00 00:00:00"," do you like Teddy Roosevelt? apparently he had ov",""" hmm that seems dumb like its just playing with words","1452"
"324","0000-00-00 00:00:00"," Teddy Roosevelt is an interesting guy. It's unfor",""" Maybe it helps people to feel more of an obligation to their pets. Shrug. Yeah","893"
"325","0000-00-00 00:00:00"," what do you think about fish? I had salmon for di",""" ya that makes me really sad","582"
"326","0000-00-00 00:00:00",""" No way"," Haha. Funny. I don't eat seafood. My mom forced me to eat salmon way too often when I was little and I grew sick of it. Haha #firstworldproblems.","1263"
"327","0000-00-00 00:00:00"," well I am like the black swallower fish",""" haha ya","1360"
"328","0000-00-00 00:00:00",""" HA"," Funny. I would love to learn more about a jellyfish that is immortal.","1141"
"329","0000-00-00 00:00:00"," good chatting with you"," I know they need to apply those genes to me! also weird is there is no fish except for the seahorse that has an actual neck","1330"
"33","0000-00-00 00:00:00"," It is very interesting thing. Technology are used"," Nice. Do you like Shakespeare?","420"
"330","0000-00-00 00:00:00"," Are you a fan of Disney?"," So seahorses are salt water right? I guess they drink water though their mouths while freshwater fish only drink through their skin.","1391"
"331","0000-00-00 00:00:00"," also true is that 84% of human disease genes are ",""" yes that would be true","1006"
"332","0000-00-00 00:00:00"," Lion King rocks! I think they are making a new on"," How odd! Do you think the loch ness monster is real? It is a protected species!","1161"
"333","0000-00-00 00:00:00"," maybe they knew something that we dont?""",""" haha I wish it were real! that's funny they did that in 1912","585"
"334","0000-00-00 00:00:00"," For sure! Did you ever watch Big Hero 6?"," What would you do if you found a baby tiger inside of a duffel bag?","1321"
"335","0000-00-00 00:00:00"," """"Gimme back my child"""" look!""",""" I would look around to make sure Mama tiger is not in the area and looking at me with","903"
"336","0000-00-00 00:00:00"," a bag with a baby tiger that is""",""" LOL yep you don't want to be around an angry tiger mom haha. I guess they found one on the southern Border in Texas","613"
"337","0000-00-00 00:00:00"," Talk about high tech! Bill Nye was a scientist co"," Was it a smuggling thing?","646"
"338","0000-00-00 00:00:00",""" no way! That is awesome"," Yes I think so unfortunately. the smuggling industry is a billion dollar trade unfortunately","971"
"339","0000-00-00 00:00:00"," why would anyone feel the need to smuggle one?""",""" With 20 quintillion animals in this world","936"
"34","0000-00-00 00:00:00"," I agree.  Its been good chatting. "," Yes I do. Do you know that he popularized many phrases","72"
"340","0000-00-00 00:00:00"," I don't think a mosquito is worth anything LOL. W",""" Haha well different animals are definitely worth different amounts","1448"
"341","0000-00-00 00:00:00"," animals develop white patches on their foreheads",""" Once domesticated","978"
"342","0000-00-00 00:00:00",""" no way"," Haha I wonder if humans developed these white patches as well. What do you think about Germany giving constitutional rights to animals? They did that back in 2002","864"
"343","0000-00-00 00:00:00"," pretty . I learned about that while watching the ",""" I think German constitutional right for animals are pretty cool. Pretty","1212"
"344","0000-00-00 00:00:00"," so next time you have the hiccups think about tha",""" Well I'll have to watch that movie. I just think it's cool that hiccups are relics of When Animals had both lungs and gills","883"
"345","0000-00-00 00:00:00"," I do not listen to them too much as I prefer othe"," Does that mean putting a bag over your head while hiccupping may cause you to de-evolve? Maybe that is what happened to the Loch Ness Monster! I'm glad  she is a protected species. Hate to think someone might bag Aunt Matilda. ","375"
"346","0000-00-00 00:00:00"," the """"protection of animals act"""". hopefully that",""" It's funny that it's protected by 1912 Scottish law","1372"
"347","0000-00-00 00:00:00"," or maybe a seahorse",""" Yeah. Aunt Matilda would make a better hag fish anyway","405"
"348","0000-00-00 00:00:00",""" Me too"," That is crazy! I also think it's crazy that there is a jellyfish breed that can never die AKA its immortal","762"
"349","0000-00-00 00:00:00"," or they get cancer forever? You know",""" Does that mean they never get cancer","315"
"35","0000-00-00 00:00:00"," in my heart of hearts and such""",""" Yes like good riddance","1424"
"350","0000-00-00 00:00:00"," because black swallow fish Can Eat Prey twice the",""" Haha I haven't seen it either! Maybe some people have the black swallower fish disease","251"
"351","0000-00-00 00:00:00"," why don't you ever see a freshwater fish floating",""" Haha. If  freshwater fish can drink through it's skin","78"
"352","0000-00-00 00:00:00"," I love them! some of my favorites. how about you?"," Haha I wish I could drink through my skin and float in a margarita LOL. Do you have any pets by the way?","1051"
"353","0000-00-00 00:00:00"," snakes",""" Too many to count. We've had Hamsters","235"
"354","0000-00-00 00:00:00"," but I can't believe that there are more pet tiger",""" Haha that's a lot of animals! We have a dog actually","1260"
"355","0000-00-00 00:00:00",""" Some of the older ones. I can't remember the nam"," Can you recommend any movies to watch?","631"
"356","0000-00-00 00:00:00"," oh probably the Episode 1 podracer game. that was"," Do you like Star Wars ? The movie about Hans Solo just came out on Netflix. ","359"
"357","0000-00-00 00:00:00",""" I know.  Hey"," Is that the one where its about a young Han Solo?","1080"
"358","0000-00-00 00:00:00"," so Han Solo is not played by Harrison Ford",""" Yeah it is the one","793"
"359","0000-00-00 00:00:00",""" She did some editing work on some scenes.  She w"," Someone else can fill Harrison Fords shoes? Maybe ill check into how well this Alden guy does in the role","1045"
"36","0000-00-00 00:00:00"," Olivia and Miranda""",""" Yes and then he also invented names like Jessica","520"
"360","0000-00-00 00:00:00"," but Han Solo was already young in the 1977 movie",""" He did a good job","1357"
"361","0000-00-00 00:00:00",""" No I didn't but that's neat!  I don't think I as"," Does Chewbacca appear in this movie?","289"
"362","0000-00-00 00:00:00"," but it is not the same actor who did the other mo",""" Yes it does","395"
"363","0000-00-00 00:00:00",""" Those sound familiar.  Yeah"," I like their relationshop in the movies. Chewy is a very loyal friend","733"
"364","0000-00-00 00:00:00"," he probably would make no less than 100k a day! t"," In the canon Chewy has a family a wife and 2 sons. ","1105"
"365","0000-00-00 00:00:00"," It really is.  The Force Awakens movie just didn'"," Thats interesting. I heard George RR Martin had an illustration that Chewie is based off of","136"
"366","0000-00-00 00:00:00"," it was on the cover of one of his small stories. ",""" I heard that too","945"
"367","0000-00-00 00:00:00",""" Okay"," I wonder what other crazy creatures we could have had in space with Martins help. There's a giant fictional Universe that could be filled.","1284"
"368","0000-00-00 00:00:00"," oh yea Han died in Force Awakens. did you know St"," Would you like to  see a film with Chewbacca as the principal character ? ","209"
